,id_station,hora,O3,PM10,PM2.5,Latitud,Longitud
362,MON,1,13.832219747587231,,,19.460415,-98.902853
363,MON,7,4.073950699533644,,,19.460415,-98.902853
364,MON,8,5.944669365721997,,,19.460415,-98.902853
365,MON,9,14.676351351351352,,,19.460415,-98.902853
366,MON,10,27.883321894303364,,,19.460415,-98.902853
367,MON,11,40.92727272727273,,,19.460415,-98.902853
368,MON,12,51.70695713281799,,,19.460415,-98.902853
369,MON,13,58.89570119802678,,,19.460415,-98.902853
370,MON,14,62.077455048409405,,,19.460415,-98.902853
371,MON,15,61.86757679180887,,,19.460415,-98.902853
372,MON,16,59.24983119513842,,,19.460415,-98.902853
373,MON,17,54.2246963562753,,,19.460415,-98.902853
374,MON,18,47.30960376091336,,,19.460415,-98.902853
375,MON,19,39.21990585070612,,,19.460415,-98.902853
376,MON,20,32.999328408327735,,,19.460415,-98.902853
377,MON,21,28.125503355704698,,,19.460415,-98.902853
378,MON,22,23.309906291834004,,,19.460415,-98.902853
379,MON,23,19.012137559002024,,,19.460415,-98.902853
380,MPA,0,31.4896331738437,26.732209737827716,16.275280898876403,19.1769,-98.990189
381,MPA,1,30.096363636363638,24.582978723404256,15.304255319148936,19.1769,-98.990189
382,MPA,7,25.16036308623298,23.37347294938918,15.260034904013962,19.1769,-98.990189
383,MPA,8,25.54090909090909,27.043630017452006,16.965095986038396,19.1769,-98.990189
384,MPA,9,29.625189681335357,31.608465608465607,19.832451499118164,19.1769,-98.990189
385,MPA,10,37.06269113149847,38.45323741007194,23.802158273381295,19.1769,-98.990189
386,MPA,11,47.338509316770185,42.285714285714285,25.430379746835442,19.1769,-98.990189
387,MPA,12,57.58255451713396,44.09506398537477,25.937842778793417,19.1769,-98.990189
388,MPA,13,66.80715396578537,46.76470588235294,26.47610294117647,19.1769,-98.990189
389,MPA,14,73.06163328197226,48.07272727272727,26.485454545454544,19.1769,-98.990189
390,MPA,15,74.73700305810398,46.66487455197132,25.093189964157705,19.1769,-98.990189
391,MPA,16,73.0670731707317,44.34038800705467,22.855379188712522,19.1769,-98.990189
392,MPA,17,69.7112462006079,41.66548672566372,22.120353982300884,19.1769,-98.990189
393,MPA,18,63.39269406392694,41.84014209591474,21.47779751332149,19.1769,-98.990189
394,MPA,19,55.045801526717554,40.53202846975089,21.160142348754448,19.1769,-98.990189
395,MPA,20,48.13435114503817,37.94954954954955,20.216216216216218,19.1769,-98.990189
396,MPA,21,42.306748466257666,34.42908438061041,19.15798922800718,19.1769,-98.990189
397,MPA,22,37.39541984732824,31.9087656529517,18.499105545617173,19.1769,-98.990189
398,MPA,23,33.523664122137404,30.05903398926655,18.019677996422182,19.1769,-98.990189
399,NEZ,0,11.471116816431323,,17.553866490416393,19.393734,-99.028212
400,NEZ,1,12.024630541871922,,21.23985507246377,19.393734,-99.028212
401,NEZ,7,3.346875,,24.3596214511041,19.393734,-99.028212
402,NEZ,8,5.3933708567854906,,25.44339025932954,19.393734,-99.028212
403,NEZ,9,11.937735849056605,,26.404079031230083,19.393734,-99.028212
404,NEZ,10,23.12253968253968,,29.47890979883193,19.393734,-99.028212
405,NEZ,11,37.90757381258023,,30.252139565503622,19.393734,-99.028212
406,NEZ,12,52.099805573558,,27.068347710683476,19.393734,-99.028212
407,NEZ,13,62.09237726098191,,22.356810631229237,19.393734,-99.028212
408,NEZ,14,66.2665808113329,,19.157057654075548,19.393734,-99.028212
409,NEZ,15,65.72507936507937,,17.948060486522024,19.393734,-99.028212
410,NEZ,16,61.4801261829653,,18.287849252761532,19.393734,-99.028212
411,NEZ,17,53.425518541797615,,18.845061329890253,19.393734,-99.028212
412,NEZ,18,42.63322884012539,,19.02116741500962,19.393734,-99.028212
413,NEZ,19,30.759119496855345,,18.892049127343245,19.393734,-99.028212
414,NEZ,20,22.558490566037737,,18.546213093709884,19.393734,-99.028212
415,NEZ,21,17.274386406545,,17.63484945547726,19.393734,-99.028212
416,NEZ,22,13.74215809284818,,17.494878361075543,19.393734,-99.028212
417,NEZ,23,11.910344827586206,,17.307642903018625,19.393734,-99.028212
418,PED,0,16.140163419233186,30.598300970873787,16.87257281553398,19.325146,-99.204136
419,PED,1,17.13573407202216,27.68051948051948,15.805194805194805,19.325146,-99.204136
420,PED,7,5.665687426556992,32.12444444444444,17.093333333333334,19.325146,-99.204136
421,PED,8,6.752510336680449,40.3046357615894,19.519867549668874,19.325146,-99.204136
422,PED,9,12.945454545454545,46.83756906077348,24.034254143646407,19.325146,-99.204136
423,PED,10,22.75490779298037,53.060335195530726,28.04581005586592,19.325146,-99.204136
424,PED,11,36.367691380349605,55.74318181818182,30.601136363636364,19.325146,-99.204136
425,PED,12,51.56189320388349,54.71903669724771,30.702981651376145,19.325146,-99.204136
426,PED,13,65.31280193236715,54.85223367697594,31.277205040091637,19.325146,-99.204136
427,PED,14,74.57322929171669,53.383654937570945,30.203178206583427,19.325146,-99.204136
428,PED,15,76.73643867924528,51.39842873176207,27.607182940516275,19.325146,-99.204136
429,PED,16,72.60908018867924,49.827468785471055,25.438138479001136,19.325146,-99.204136
430,PED,17,63.64369846878681,48.539592760180994,23.702488687782804,19.325146,-99.204136
431,PED,18,50.57218621096052,45.735565819861435,21.484988452655887,19.325146,-99.204136
432,PED,19,36.08151210868281,43.349943374858434,20.03510758776897,19.325146,-99.204136
433,PED,20,26.79456906729634,40.5472972972973,19.14752252252252,19.325146,-99.204136
434,PED,21,20.970570924072984,38.04342984409799,18.85857461024499,19.325146,-99.204136
435,PED,22,17.222025912838635,35.795530726256985,18.427932960893855,19.325146,-99.204136
436,PED,23,15.572947430596574,33.79596412556054,17.807174887892376,19.325146,-99.204136
437,SAG,0,13.098159509202453,38.84803921568628,19.769607843137255,19.532968,-99.030324
438,SAG,1,13.144101876675602,38.83676582761251,20.68649885583524,19.532968,-99.030324
439,SAG,7,3.103903903903904,55.8167115902965,27.703504043126685,19.532968,-99.030324
440,SAG,8,4.799638989169675,65.22072678331091,30.25841184387618,19.532968,-99.030324
441,SAG,9,10.67030303030303,68.48737201365188,32.78566552901024,19.532968,-99.030324
442,SAG,10,21.69160583941606,65.25104311543811,34.35326842837274,19.532968,-99.030324
443,SAG,11,36.06505576208178,60.501066098081026,33.7818052594172,19.532968,-99.030324
444,SAG,12,49.648648648648646,53.194524495677236,29.654178674351584,19.532968,-99.030324
445,SAG,13,58.796727501573315,47.456537618699784,25.485756026296567,19.532968,-99.030324
446,SAG,14,63.185625,44.58541815582559,22.54467476769121,19.532968,-99.030324
447,SAG,15,63.128553770086526,45.039660056657226,21.385977337110482,19.532968,-99.030324
448,SAG,16,58.76085626911315,46.19609211444522,20.45778087927425,19.532968,-99.030324
449,SAG,17,50.93992718446602,48.930362116991645,19.624651810584957,19.532968,-99.030324
450,SAG,18,39.88861985472155,50.97751229796205,19.191848208011244,19.532968,-99.030324
451,SAG,19,27.75317604355717,50.79102384291725,18.96914446002805,19.532968,-99.030324
452,SAG,20,20.48431845597105,47.997900629811056,18.788663400979708,19.532968,-99.030324
453,SAG,21,16.728915662650603,43.815426997245176,19.198347107438018,19.532968,-99.030324
454,SAG,22,14.225437010247138,41.01098146877145,19.18805765271105,19.532968,-99.030324
455,SAG,23,13.148282097649187,39.63204951856947,19.379642365887207,19.532968,-99.030324
456,SFE,0,18.205052005943536,27.215064420218038,15.437066402378592,19.357357,-99.262865
457,SFE,1,18.57429718875502,25.505330490405118,14.901918976545842,19.357357,-99.262865
458,SFE,7,6.387978142076503,32.075421472937,16.479148181011535,19.357357,-99.262865
459,SFE,8,8.762132604237868,36.855743544078365,17.788958147818345,19.357357,-99.262865
460,SFE,9,17.64109589041096,37.89363636363636,19.881818181818183,19.357357,-99.262865
461,SFE,10,26.88719723183391,43.26616682286785,24.0,19.357357,-99.262865
462,SFE,11,37.83595988538682,48.52918287937743,27.61964980544747,19.357357,-99.262865
463,SFE,12,50.45545260156807,50.737354085603116,29.49124513618677,19.357357,-99.262865
464,SFE,13,62.65669515669516,51.86531007751938,30.04263565891473,19.357357,-99.262865
465,SFE,14,71.17932489451476,52.947623666343354,30.463627546071773,19.357357,-99.262865
466,SFE,15,73.84411969380655,51.861111111111114,29.28065134099617,19.357357,-99.262865
467,SFE,16,69.81384083044982,49.324929971988794,26.62558356676004,19.357357,-99.262865
468,SFE,17,60.67537826685007,46.80185185185185,24.006481481481483,19.357357,-99.262865
469,SFE,18,48.049416609471514,44.269444444444446,21.826851851851853,19.357357,-99.262865
470,SFE,19,33.81099656357388,41.70018281535649,19.853747714808044,19.357357,-99.262865
471,SFE,20,25.587105624142662,38.16847826086956,18.22644927536232,19.357357,-99.262865
472,SFE,21,22.280906593406595,34.80633484162896,17.29864253393665,19.357357,-99.262865
473,SFE,22,19.80563186813187,32.20035938903863,16.748427672955973,19.357357,-99.262865
474,SFE,23,18.419421487603305,29.814713896457764,16.3197093551317,19.357357,-99.262865
475,TAH,0,18.21326042378674,35.2953488372093,,19.246459,-99.010564
476,TAH,1,17.363503649635035,32.38345864661654,,19.246459,-99.010564
477,TAH,7,7.6048652202498355,40.97766570605187,,19.246459,-99.010564
478,TAH,8,8.546534653465347,56.04693140794224,,19.246459,-99.010564
479,TAH,9,15.538155275381552,59.27603787327021,,19.246459,-99.010564
480,TAH,10,28.591946308724832,49.45679939894816,,19.246459,-99.010564
481,TAH,11,43.05665529010239,42.84700315457413,,19.246459,-99.010564
482,TAH,12,55.72808833678399,38.64510913500404,,19.246459,-99.010564
483,TAH,13,65.59437199725463,39.02593192868719,,19.246459,-99.010564
484,TAH,14,71.00747282608695,39.59501557632399,,19.246459,-99.010564
485,TAH,15,71.37289278489548,40.73781902552204,,19.246459,-99.010564
486,TAH,16,68.6041388518024,43.34099616858238,,19.246459,-99.010564
487,TAH,17,63.70046697798532,47.1254724111867,,19.246459,-99.010564
488,TAH,18,56.13235294117647,52.83925925925926,,19.246459,-99.010564
489,TAH,19,47.03070761014686,53.24755455229496,,19.246459,-99.010564
490,TAH,20,37.78112449799197,51.70873786407767,,19.246459,-99.010564
491,TAH,21,29.592666666666666,49.453183520599254,,19.246459,-99.010564
492,TAH,22,23.846,43.48610067618332,,19.246459,-99.010564
493,TAH,23,19.948769128409847,39.01581325301205,,19.246459,-99.010564
494,TLA,0,10.673228346456693,42.01009316770186,20.847049689440993,19.529077,-99.204597
495,TLA,1,10.731778425655977,40.21668099742046,21.072226999140156,19.529077,-99.204597
496,TLA,7,2.526187576126675,56.21423487544484,26.898220640569395,19.529077,-99.204597
497,TLA,8,4.2250453720508165,68.20380818053597,30.703102961918194,19.529077,-99.204597
498,TLA,9,9.055855855855857,76.02026554856744,35.801537386443044,19.529077,-99.204597
499,TLA,10,17.829326923076923,78.42587412587413,39.761538461538464,19.529077,-99.204597
500,TLA,11,30.10990338164251,75.10113154172561,39.6973125884017,19.529077,-99.204597
501,TLA,12,44.043609933373716,67.81997187060479,36.322784810126585,19.529077,-99.204597
502,TLA,13,56.463488231744115,61.53188507358094,32.571128241065175,19.529077,-99.204597
503,TLA,14,63.52821128451381,57.76998597475456,30.02454417952314,19.529077,-99.204597
504,TLA,15,64.46524064171123,54.05112044817927,26.764005602240896,19.529077,-99.204597
505,TLA,16,60.26194690265487,53.28330995792427,25.13884992987377,19.529077,-99.204597
506,TLA,17,51.87684148497348,53.28089887640449,23.438904494382022,19.529077,-99.204597
507,TLA,18,39.34376845835794,53.89343683839097,22.12773465067043,19.529077,-99.204597
508,TLA,19,25.51455733808675,54.50319829424307,21.158493248045488,19.529077,-99.204597
509,TLA,20,18.07425149700599,52.005718370264475,20.877055039313795,19.529077,-99.204597
510,TLA,21,14.598429951690822,48.8415770609319,21.00931899641577,19.529077,-99.204597
511,TLA,22,12.018214936247723,46.7431654676259,21.214388489208634,19.529077,-99.204597
512,TLA,23,10.861773700305811,44.69898697539797,21.321997105643995,19.529077,-99.204597
513,TLI,0,12.097674418604651,38.63982746225737,,19.602542,-99.177173
514,TLI,1,11.534334763948499,35.69592476489028,,19.602542,-99.177173
515,TLI,7,2.6954574536148432,59.846779661016946,,19.602542,-99.177173
516,TLI,8,4.530429212043562,73.30549898167006,,19.602542,-99.177173
517,TLI,9,9.937740693196405,77.18642906100068,,19.602542,-99.177173
518,TLI,10,20.115359688917692,71.02097902097903,,19.602542,-99.177173
519,TLI,11,34.29030144167759,59.5036231884058,,19.602542,-99.177173
520,TLI,12,48.5244708994709,46.21853805576488,,19.602542,-99.177173
521,TLI,13,58.4782034346103,35.510802469135804,,19.602542,-99.177173
522,TLI,14,63.537352555701176,32.40622568093385,,19.602542,-99.177173
523,TLI,15,63.38095238095238,34.42572741194487,,19.602542,-99.177173
524,TLI,16,59.69805194805195,38.75397973950796,,19.602542,-99.177173
525,TLI,17,52.300970873786405,45.65449438202247,,19.602542,-99.177173
526,TLI,18,41.58451612903226,51.552083333333336,,19.602542,-99.177173
527,TLI,19,29.132731958762886,58.47793103448276,,19.602542,-99.177173
528,TLI,20,21.242268041237114,58.102617079889804,,19.602542,-99.177173
529,TLI,21,17.49515816655907,50.0013783597519,,19.602542,-99.177173
530,TLI,22,14.676546391752577,45.58864265927978,,19.602542,-99.177173
531,TLI,23,12.75436328377505,42.959468902865126,,19.602542,-99.177173
532,UAX,0,12.699397590361446,,19.416666666666668,19.304441,-99.103629
533,UAX,1,12.316034597471724,,20.351117519826964,19.304441,-99.103629
534,UAX,7,3.1173814898419865,,23.628059701492536,19.304441,-99.103629
535,UAX,8,4.987556561085973,,23.16966426858513,19.304441,-99.103629
536,UAX,9,12.380225988700564,,20.076876513317192,19.304441,-99.103629
537,UAX,10,24.678612059158134,,21.718362282878413,19.304441,-99.103629
538,UAX,11,39.81101449275362,,23.522988505747126,19.304441,-99.103629
539,UAX,12,55.269499417927825,,23.830026455026456,19.304441,-99.103629
540,UAX,13,67.86577571179546,,21.51763907734057,19.304441,-99.103629
541,UAX,14,74.91035280508964,,18.495575221238937,19.304441,-99.103629
542,UAX,15,75.150401836969,,16.98054996646546,19.304441,-99.103629
543,UAX,16,69.98115362649915,,17.5016077170418,19.304441,-99.103629
544,UAX,17,61.6505955757232,,18.709577114427862,19.304441,-99.103629
545,UAX,18,50.668555240793204,,19.975859987929994,19.304441,-99.103629
546,UAX,19,37.946266968325794,,21.477531455961653,19.304441,-99.103629
547,UAX,20,28.729898074745186,,21.94311377245509,19.304441,-99.103629
548,UAX,21,22.857951329937748,,22.01377245508982,19.304441,-99.103629
549,UAX,22,17.7955832389581,,21.602040816326532,19.304441,-99.103629
550,UAX,23,14.239660056657224,,21.139240506329113,19.304441,-99.103629
551,UIZ,0,11.341071428571428,39.00330033003301,20.56105610561056,19.360794,-99.07388
552,UIZ,1,11.20481144343303,38.422142214221424,21.339333933393338,19.360794,-99.07388
553,UIZ,7,3.2772963604852685,48.95094031071137,26.806214227309894,19.360794,-99.07388
554,UIZ,8,5.246225319396051,56.877149877149876,29.125307125307124,19.360794,-99.07388
555,UIZ,9,11.469458987783595,61.67380560131796,32.42257001647447,19.360794,-99.07388
556,UIZ,10,22.138379657007686,65.36779661016949,36.74915254237288,19.360794,-99.07388
557,UIZ,11,36.63942307692308,65.67850953206239,38.33275563258232,19.360794,-99.07388
558,UIZ,12,52.5,61.07972270363951,36.39774696707106,19.360794,-99.07388
559,UIZ,13,65.03968731208658,55.86724137931034,32.97155172413793,19.360794,-99.07388
560,UIZ,14,71.84675014907573,52.22991452991453,29.453846153846154,19.360794,-99.07388
561,UIZ,15,71.51752822341058,50.43370402053037,26.575705731394354,19.360794,-99.07388
562,UIZ,16,66.22294500295683,49.752348420153716,24.645602049530314,19.360794,-99.07388
563,UIZ,17,57.12831077104179,49.861512319456246,22.864061172472386,19.360794,-99.07388
564,UIZ,18,45.4620811287478,48.817796610169495,21.326271186440678,19.360794,-99.07388
565,UIZ,19,32.51875732708089,47.532544378698226,19.89010989010989,19.360794,-99.07388
566,UIZ,20,24.015780245470484,44.28500414250207,19.230323115161557,19.360794,-99.07388
567,UIZ,21,18.412039742840445,41.954657873042045,19.43363561417972,19.360794,-99.07388
568,UIZ,22,14.357142857142858,40.51655629139073,19.826158940397352,19.360794,-99.07388
569,UIZ,23,12.007571345369831,39.74214876033058,20.207438016528926,19.360794,-99.07388
570,VIF,0,14.091401489505754,50.326071169208426,,19.658223,-99.09659
571,VIF,1,12.98109090909091,46.21657544956998,,19.658223,-99.09659
572,VIF,7,3.765512736773351,73.26240652617267,,19.658223,-99.09659
573,VIF,8,6.308300395256917,87.95601374570447,,19.658223,-99.09659
574,VIF,9,13.268902038132808,84.8177374301676,,19.658223,-99.09659
575,VIF,10,24.537843268586737,73.05861581920904,,19.658223,-99.09659
576,VIF,11,38.70114170584285,60.58506819813353,,19.658223,-99.09659
577,VIF,12,51.467207572684245,45.89423076923077,,19.658223,-99.09659
578,VIF,13,59.67342799188641,38.08640120210368,,19.658223,-99.09659
579,VIF,14,63.615591397849464,38.25333333333333,,19.658223,-99.09659
580,VIF,15,63.98005319148936,42.25376344086021,,19.658223,-99.09659
581,VIF,16,60.582,48.5351617440225,,19.658223,-99.09659
582,VIF,17,53.76994680851064,57.06986591390261,,19.658223,-99.09659
583,VIF,18,44.24750499001996,64.70754052149401,,19.658223,-99.09659
584,VIF,19,32.48209549071618,74.45249824067558,,19.658223,-99.09659
585,VIF,20,24.48314606741573,67.22980501392757,,19.658223,-99.09659
586,VIF,21,20.3245382585752,56.57142857142857,,19.658223,-99.09659
587,VIF,22,17.445616348055374,54.01672473867596,,19.658223,-99.09659
588,VIF,23,15.313117996044825,51.932357043235704,,19.658223,-99.09659
589,XAL,0,12.189929891650733,53.591949486977114,24.9629044988161,19.525995,-99.0824
590,XAL,1,11.518181818181818,53.1286701208981,25.892918825561313,19.525995,-99.0824
591,XAL,7,3.8652019002375297,102.885,43.162142857142854,19.525995,-99.0824
592,XAL,8,5.464922711058264,114.22675250357653,46.77396280400572,19.525995,-99.0824
593,XAL,9,10.376042908224075,109.46420824295011,48.49096167751265,19.525995,-99.0824
594,XAL,10,19.787567893783947,98.80457227138643,48.10398230088496,19.525995,-99.0824
595,XAL,11,32.66687004270897,89.53691275167785,46.15212527964206,19.525995,-99.0824
596,XAL,12,45.863247863247864,77.3754674644727,39.84293193717277,19.525995,-99.0824
597,XAL,13,54.78366849482023,65.9124251497006,32.625,19.525995,-99.0824
598,XAL,14,58.4445118253487,58.97470238095238,27.801339285714285,19.525995,-99.0824
599,XAL,15,57.95858343337335,57.943578322197475,25.27839643652561,19.525995,-99.0824
600,XAL,16,53.89088729016787,59.21649484536083,23.943298969072163,19.525995,-99.0824
601,XAL,17,46.242061114439785,62.91336270190896,23.448604992657856,19.525995,-99.0824
602,XAL,18,36.5310633213859,66.44721407624634,22.263196480938415,19.525995,-99.0824
603,XAL,19,26.765727980826842,66.41892883345561,22.00733675715334,19.525995,-99.0824
604,XAL,20,20.265354800238523,61.724871606749815,21.639765223771093,19.525995,-99.0824
605,XAL,21,16.857142857142858,56.95537673738113,22.149231894659838,19.525995,-99.0824
606,XAL,22,14.473967684021543,54.831120943952804,23.057522123893804,19.525995,-99.0824
607,XAL,23,13.256594724220623,53.65345080763583,23.72173274596182,19.525995,-99.0824
