ID,Nombre,Dirección,Número,Código po,districtCo,Colonia,altitude,nearbyStat,location/l,location_1,Tipo de es,nearbySt_1,nearbySt_2,nearbySt_3,nearbySt_4,nearbySt_5,punto_geo,CVE_AGEB,CVE_MUN,CVE_LOC,CVE_ENT,MOVEMENT_I,DISPLAY_NA
"471",471 BAHÍA DE CHACHALACAS-BAHÍA SANTA BÁRBARA,471 BAHÍA DE CHACHALACAS-BAHÍA SANTA BÁRBARA,S/N,,"2",Anzures,,"470",19.436287000000000,-99.174887999999996,BIKE,"473","474",,,,"19.436287,-99.174888","0603","016","0001","09","4864",Movement Zone 4864
"202",202 CALDERON DE LA BARCA-AV. HOMERO,202 - Calderón de la Barca-Av. Homero,S/N,"11510",POL,Polanco,,"199",19.436170000000001,-99.198943000000000,BIKE,"206","215",,,,"19.43617,-99.198943","0641","016","0001","09","4865",Movement Zone 4865
"215",215 EDGAR ALAN POE-HORACIO,215 - Edgar Alan Poe-Horacio,S/N,"11510",POL,Polanco,,"206",19.433840000000000,-99.199680000000001,BIKE,"214","221",,,,"19.43384,-99.19968","0641","016","0001","09","4865",Movement Zone 4865
"199",199 ANATOLE FRANCE-AV. EJERCITO NACIONAL,199 - Anatole France-Av. Ejército Nacional,S/N,"11510",POL,Polanco,,"196",19.437933999999998,-99.197241000000005,BIKE,"202","203",,,,"19.437934,-99.197241","0641","016","0001","09","4865",Movement Zone 4865
"452",452 LEIBNITZ-AV. EJERCITO NACIONAL,452 LEIBNITZ-AV. EJERCITO NACIONAL,S/N,,"2",Anzures,,"452",19.435030999999999,-99.179838000000004,BIKE,,,,,,"19.435031,-99.179838","0707","016","0001","09","4866",Movement Zone 4866
"229",229 DICKENS-SENECA,229 - Dickens-Seneca,S/N,"11510",POL,Polanco,,"221",19.430515000000000,-99.203331000000006,BIKE,"235","236",,,,"19.430515,-99.203331","0745","016","0001","09","4868",Movement Zone 4868
"235",235 CAMPOS ELISEOS-MOLIERE,235 - Campos Eliseos-Moliere,S/N,,POL,Polanco,,"229",19.429330000000000,-99.202179999999998,BIKE,"230","236",,,,"19.42933,-99.20218","0745","016","0001","09","4868",Movement Zone 4868
"236",236 CAMPOS ELISEOS-MOLIERE,236 - Campos Eliseos-Moliere,S/N,,POL,Polanco,,"229",19.429440000000000,-99.202430000000007,BIKE,"230","235",,,,"19.42944,-99.20243","0745","016","0001","09","4868",Movement Zone 4868
"451",451 CAMPOS ELÍSEOS-GOLDSMITH,451 CAMPOS ELÍSEOS-GOLDSMITH,S/N,,POL,Polanco,,"451",19.429020000000001,-99.201322000000005,BIKE,,,,,,"19.42902,-99.201322","0745","016","0001","09","4868",Movement Zone 4868
"233",233 JULIO VERNE-LUIS G. URBINA,233 - Julio Verne-Luis G. Urbina,S/N,"11510",POL,Polanco,,"222",19.429314000000002,-99.196965000000006,"BIKE,TPV","230","231",,,,"19.429314,-99.196965",075A,"016","0001","09","4869",Movement Zone 4869
"221",221 EMILIO CASTELAR-PRESIDENTE MASARYK,221 - Emilio Castelar-Presidente Masaryk,S/N,"11510",POL,Polanco,,"215",19.431799000000002,-99.201565000000002,"BIKE,TPV","230","231",,,,"19.431799,-99.201565",075A,"016","0001","09","4869",Movement Zone 4869
"230",230 EDGAR ALAN POE-DICKENS,230 - Edgar Alan Poe-Dickens,S/N,"11510",POL,Polanco,,"221",19.430098000000001,-99.200074000000001,BIKE,"235","236",,,,"19.430098,-99.200074",075A,"016","0001","09","4869",Movement Zone 4869
"455",455 PEDREGAL-FERROCARRIL DE CUERNAVACA,455 PEDREGAL-FERROCARRIL DE CUERNAVACA,S/N,,LMV,Lomas Virreyes,,"453",19.426307999999999,-99.203301999999994,BIKE,"456","458",,,,"19.426308,-99.203302","0995","016","0001","09","4873",Movement Zone 4873
"453",453 PEDREGAL-TEAPA,453 PEDREGAL-TEAPA,S/N,,MDR,Molino del Rey,,"455",19.424842000000002,-99.203738999999999,BIKE,"456","458",,,,"19.424842,-99.203739","0995","016","0001","09","4873",Movement Zone 4873
"454",E454 MONTES URALES-MONTE PELVOUX,454 MONTES URALES-MONTE PELVOUX,S/N,,LMV,Lomas Virreyes,,"453",19.425905000000000,-99.204235999999995,ELECTRIC_BIKE,"455","456","457","458","459","19.425905,-99.204236","0995","016","0001","09","4873",Movement Zone 4873
"173",173 MINERÍA-JOSÉ MARTÍ,173 - Minería-Jose Martí,S/N,,"1",Ampliación Granada,,"168",19.401682000000001,-99.176398000000006,BIKE,"169","171",,,,"19.401682,-99.176398","1207","016","0001","09","4874",Movement Zone 4874
"285",285 12 DE OCTUBRE-MINERIA,285 - 12 De Octubre-Mineria,S/N,"11800",ESC,Escandón,,"171",19.399794600000000,-99.177517800000004,BIKE,"173","286",,,,"19.3997946,-99.1775178","1207","016","0001","09","4874",Movement Zone 4874
"232",232 TAINE-RUBEN DARÍO,232 - Taine -  Rubén Darío,S/N,,"1",Ampliación Granada,,"224",19.428940000000001,-99.185389000000001,BIKE,"225","226",,,,"19.42894,-99.185389","0783","016","0001","09","4876",Movement Zone 4876
"225",225 PETRARCA-PRESIDENTE MASARYK,225 - Petrarca-Presidente Masaryk,S/N,"11510",POL,Polanco,,"224",19.431172000000000,-99.185612000000006,BIKE,"226","232",,,,"19.431172,-99.185612","0783","016","0001","09","4876",Movement Zone 4876
"224",224 HEGEL-PRESIDENTE MASARYK,224 - Hegel-Presidente Masaryk,S/N,"11510",POL,Polanco,,"212",19.431255000000000,-99.188064999999995,BIKE,"218","225",,,,"19.431255,-99.188065","0783","016","0001","09","4876",Movement Zone 4876
"234",234 TRES PICOS-ARQUÍMIDES,234 - Tres Picos-Arquímides,S/N,,"1",Ampliación Granada,,"192",19.427830000000000,-99.191539000000006,BIKE,"193","231",,,,"19.42783,-99.191539","0783","016","0001","09","4876",Movement Zone 4876
"212",212 HEGEL-HORACIO,212 - Hegel-Horacio,S/N,"11510",POL,Polanco,,"211",19.433567000000000,-99.188096000000002,"BIKE,TPV","218","224",,,,"19.433567,-99.188096","0675","016","0001","09","4879",Movement Zone 4879
"211",211 NEWTON-HORACIO,211 - Newton-Horacio,S/N,"11510",POL,Polanco,,"208",19.433606999999999,-99.188528000000005,BIKE,"212","218",,,,"19.433607,-99.188528","0675","016","0001","09","4879",Movement Zone 4879
"205",205 TAINE-HOMERO,205 - Taine-Homero,S/N,"11510",POL,Polanco,,"201",19.435524999999998,-99.184713000000002,BIKE,"207","217",,,,"19.435525,-99.184713","0675","016","0001","09","4879",Movement Zone 4879
"218",218 HEGEL-IBARBOUROU,218 - Hegel-Ibarbourou,S/N,"11510",POL,Polanco,,"211",19.432451000000000,-99.188033000000004,BIKE,"212","224",,,,"19.432451,-99.188033","0675","016","0001","09","4879",Movement Zone 4879
"237",237 ANDRÉS BELLO-ELLIOT,237 - Andrés Bello-Elliot,S/N,,"1",Ampliación Granada,,"193",19.426743999999999,-99.193985999999995,"BIKE,TPV","234","238",,,,"19.426744,-99.193986","0779","016","0001","09","4880",Movement Zone 4880
"231",231 NEWTON-ARISTOTELES,231 - Newton-Aristoteles,S/N,"11510",POL,Polanco,,"222",19.429770000000001,-99.193489999999997,BIKE,"223","234",,,,"19.42977,-99.19349","0779","016","0001","09","4880",Movement Zone 4880
"222",E222 ALEJANDRO DUMAS-PRESIDENTE MASARYK,222 - Alejandro Dumas-Presidente Masarik,S/N,"11510",POL,Polanco,,"233",19.431417000000000,-99.195774000000000,ELECTRIC_BIKE,"241","247",,,,"19.431417,-99.195774","0779","016","0001","09","4880",Movement Zone 4880
"238",238 ANDRÉS BELLO-ELLIOT,238 - Andrés Bello-Elliot,S/N,,"1",Ampliación Granada,,"193",19.426765000000000,-99.193752000000003,BIKE,"234","237",,,,"19.426765,-99.193752","0779","016","0001","09","4880",Movement Zone 4880
"223",223 NEWTON-PRESIDENTE MASARYK,223 - Newton-Presidente Masarik,S/N,,POL,Polanco,,"222",19.431242000000001,-99.191613000000004,"BIKE,TPV","224","231",,,,"19.431242,-99.191613","0779","016","0001","09","4880",Movement Zone 4880
"457",E457 AV. PRADO NORTE-EXPLANADA,457 AV. PRADO NORTE-EXPLANADA,S/N,,LCH,Lomas de Chapultepec Sección V,,"454",19.427029999999998,-99.212845000000002,ELECTRIC_BIKE,"456","459",,,,"19.42703,-99.212845","0872","016","0001","09","4883",Movement Zone 4883
"464",E464 MATEO ALEMÁN-PROLONGACIÓN MOLIERE,464 MATEO ALEMÁN-PROLONGACIÓN MOLIERE,S/N,,AMG,Ampliación Granada,,"241",19.442421000000000,-99.199838000000000,ELECTRIC_BIKE,"242","463","467",,,"19.442421,-99.199838","0459","016","0001","09","4892",Movement Zone 4892
"465",465 LAGUNA DE GINEBRA-LAGO WETTER,465 LAGUNA DE GINEBRA-LAGO WETTER,S/N,,CUP,Cuauhtémoc Pensil,,"243",19.445039000000001,-99.194078000000005,BIKE,"244","466",,,,"19.445039,-99.194078","0463","016","0001","09","4893",Movement Zone 4893
"466",466  LAGO ONEGA-LAGO LADOGA,466  LAGO ONEGA-LAGO LADOGA,S/N,,ANH,Anáhuac Dos Lagos,,"243",19.442689999999999,-99.190830000000005,BIKE,"244","465",,,,"19.44269,-99.19083","0463","016","0001","09","4893",Movement Zone 4893
"243",243 MIGUEL DE CERVANTES SAAVEDRA-LAGO FILT,243 - Miguel de Cervantes Saavedra-Lago Filt,S/N,"11510","1",Ampliación Granada,,"199",19.440839000000000,-99.196712000000005,BIKE,"242","244",,,,"19.440839,-99.196712","0552","016","0001","09","4895",Movement Zone 4895
"245",245 LAGO ONEGA-AV. EJERCITO NACIONAL,245 - Lago Onega-Av. Ejército Nacional,S/N,"11510",GRA,Granada,,"196",19.438189999999999,-99.190479999999994,BIKE,"200","201",,,,"19.43819,-99.19048","0571","016","0001","09","4903",Movement Zone 4903
"196",196 LAGO TANGANICA-AV. EJERCITO NACIONAL,196 - Lago Tanganica- Av. Ejército Nacional,S/N,"11510",POL,Polanco,,"204",19.438348999999999,-99.192903999999999,BIKE,"244","245",,,,"19.438349,-99.192904","0571","016","0001","09","4903",Movement Zone 4903
"244",244 MIGUEL DE CERVANTES SAAVEDRA-LAGO VICTORIA,244 - Miguel de Cervantes Saavedra-Lago Victoria,S/N,"11510",GRA,Granada,,"196",19.440885000000002,-99.193314999999998,BIKE,"243","245",,,,"19.440885,-99.193315","0571","016","0001","09","4903",Movement Zone 4903
"473",473 BAHÍA DEL ESPÍRITU SANTO-BAHÍA DE BANDERAS,473 BAHÍA DEL ESPÍRITU SANTO-BAHÍA DE BANDERAS,S/N,,"2",Anzures,,"471",19.438143000000000,-99.175190000000001,"BIKE,TPV","474","478",,,,"19.438143,-99.17519","0590","016","0001","09","4905",Movement Zone 4905
"458",458 MONTES URALES-VOLCÁN,458 MONTES URALES-VOLCÁN,S/N,,LCI,Lomas de Chapultepec Sección III,,"453",19.428678999999999,-99.206604999999996,BIKE,"455","456",,,,"19.428679,-99.206605","0849","016","0001","09","4907",Movement Zone 4907
"459",E459 VOLCÁN-MONTES URALES,459 VOLCÁN-MONTES URALES,S/N,,LCI,Lomas de Chapultepec Sección III,,"454",19.429243000000000,-99.207267000000002,ELECTRIC_BIKE,"457","458",,,,"19.429243,-99.207267","0849","016","0001","09","4907",Movement Zone 4907
"456",456 ALPES-MONTES ESCANDINAVOS,456 ALPES-MONTES ESCANDINAVOS,S/N,,LCH,Lomas de Chapultepec Sección V,,"453",19.427517000000002,-99.208411999999996,BIKE,"455","458",,,,"19.427517,-99.208412","0849","016","0001","09","4907",Movement Zone 4907
"191",191 GDOR RAFAEL REBOLLAR-GDOR VICENTE EGUIA,191 - Gobernador Rafael Rebollar-Gobernador Vicente Eguia,S/N,,SMC,San Miguel Chapultepec,,"176",19.407900000000001,-99.187950000000001,BIKE,"189","190",,,,"19.4079,-99.18795","1160","016","0001","09","4916",Movement Zone 4916
"189",189 GDOR RAFAEL REBOLLAR-GDOR JOSÉ CEBALLOS,189 - Gobernador Rafael Rebollar-Gobernador José Ceballos,S/N,,SMC,San Miguel Chapultepec,,"186",19.410039999999999,-99.187979999999996,BIKE,"187","188",,,,"19.41004,-99.18798","1160","016","0001","09","4916",Movement Zone 4916
"188",188 GDOR MELCHOR MÚZQUIZ-GDOR IGNACIO ESTEVA,188 - Gobernador Melchor Múzquiz-Gobernador Ignacio Esteva,S/N,,SMC,San Miguel Chapultepec,,"186",19.411709999999999,-99.190140000000000,"BIKE,TPV","187","189",,,,"19.41171,-99.19014","1160","016","0001","09","4916",Movement Zone 4916
"170",170 OBSERVATORIO ORIENTE-REVOLUCIÓN,170 - Observatorio Oriente-Revolución,S/N,,ESC,Escandón,,"166",19.404029000000001,-99.184342000000001,BIKE,"167","172",,,,"19.404029,-99.184342","1175","016","0001","09","4917",Movement Zone 4917
"219",219 ESOPO-FC DE CUERNAVACA,219 - Esopo-FC de Cuernavaca,S/N,"11510",POL,Polanco,,"213",19.433541999999999,-99.207808000000000,BIKE,"220","227",,,,"19.433542,-99.207808","0637","016","0001","09","4927",Movement Zone 4927
"198",198 SÓCRATES-EJERCITO NACIONAL,198 - Sócrates-Ejercito Nacional,S/N,,POL,Polanco,,"240",19.438168000000001,-99.203888000000006,"BIKE,TPV","241",,,,,"19.438168,-99.203888","0637","016","0001","09","4927",Movement Zone 4927
"213",213 SOLÓN-CICERÓN,213 - Solón-Cicerón,S/N,"11510",POL,Polanco,,"209",19.434320000000000,-99.206320000000005,BIKE,"214","219",,,,"19.43432,-99.20632","0637","016","0001","09","4927",Movement Zone 4927
"220",220 PLINIO-PRESIDENTE MASARYK,220 - Plino-Presidente Masaryk,S/N,"11510",POL,Polanco,,"213",19.432655000000000,-99.205726999999996,BIKE,"219","227",,,,"19.432655,-99.205727","0637","016","0001","09","4927",Movement Zone 4927
"206",206 MOLIERE-HOMERO,206 - Moliere-Homero,S/N,,POL,Polanco,,"202",19.435797999999998,-99.201419000000001,"BIKE,TPV","214","215",,,,"19.435798,-99.201419","0637","016","0001","09","4927",Movement Zone 4927
"209",209 SOLON-HORACIO,209 - Solón-Horacio,S/N,"11510",POL,Polanco,,"213",19.435478000000000,-99.206359000000006,BIKE,"214","219",,,,"19.435478,-99.206359","0637","016","0001","09","4927",Movement Zone 4927
"227",227 CAMPOS ELÍSEOS-PERIFÉRICO,227 - Campos Elíseos-Periférico,S/N,,"1",Ampliación Granada,,"213",19.431791000000000,-99.207373000000004,BIKE,"219","220",,,,"19.431791,-99.207373","0637","016","0001","09","4927",Movement Zone 4927
"214",214 PLATÓN-HORACIO,214 - Platón-Horacio,S/N,,POL,Polanco,,"206",19.434353000000002,-99.203220000000002,BIKE,"209","215",,,,"19.434353,-99.20322","0637","016","0001","09","4927",Movement Zone 4927
"203",203 TENNYSON-AV. HOMERO,203 - Tennyson-Av. Homero,S/N,"11510",POL,Polanco,,"196",19.435984999999999,-99.194832000000005,BIKE,"204","210",,,,"19.435985,-99.194832","0656","016","0001","09","4928",Movement Zone 4928
"210",210 EUGENIO SUE-HORACIO,210 Eugenio Sue-Horacio,S/N,,POL,Polanco,,"203",19.434076000000001,-99.194091000000000,BIKE,"204","216",,,,"19.434076,-99.194091","0656","016","0001","09","4928",Movement Zone 4928
"204",204 TEMISTOCLES-HOMERO,204 - Temistocles-Homero,S/N,"11510","1",Ampliación Granada,,"196",19.435881999999999,-99.191519999999997,BIKE,"200","245",,,,"19.435882,-99.19152","0656","016","0001","09","4928",Movement Zone 4928
"216",216 ALEJANDRO DUMAS-HORACIO,216 - Alejandro Dumas-Horacio,S/N,"11510",POL,Polanco,,"210",19.433419000000001,-99.195746000000000,"BIKE,TPV","222",,,,,"19.433419,-99.195746","0656","016","0001","09","4928",Movement Zone 4928
"200",200 EMERSON-AV. EJERCITO NACIONAL,200 - Emerson-Av. Ejército Nacional,S/N,"11510",POL,Polanco,,"201",19.437595999999999,-99.188784999999996,BIKE,"204","245",,,,"19.437596,-99.188785","0660","016","0001","09","4929",Movement Zone 4929
"201",201 LOPE DE VEGA-EJERCITO NACIONAL,201 - Lope de Vega-Ejército Nacional,S/N,"11510",POL,Polanco,,"200",19.437431000000000,-99.187214999999995,BIKE,"205","245",,,,"19.437431,-99.187215","0660","016","0001","09","4929",Movement Zone 4929
"208",208 HESIODO-LAMARTINE,208 - Hesiodo-Lamartine,S/N,"11510",POL,Polanco,,"211",19.434182000000000,-99.189835000000002,BIKE,"212","218",,,,"19.434182,-99.189835","0660","016","0001","09","4929",Movement Zone 4929
